Title,Studio,Opening,Theaters,Date,Movie ID,Budget,Runtime,Genres,Directing,Producing,Writing,Rating
Tim Burton's Corpse Bride,WB,19145480,3204,2005-09-23,3933,40000000,77.0,"['Romance', 'Fantasy', 'Animation']","['Tim Burton', 'Mike Johnson', 'Ezra Sumner', 'Mike Colley', 'Joe Barlow']","['Allison Abbate', 'Tim Burton', 'Jeffrey Auerbach', 'Joe Ranft', 'Michelle Guish', 'Harry Linden', 'Derek Frey', 'Gaby Kester', 'Brendan Donnison', 'Tracy Shaw', 'Jeffrey Broom', 'Sarah Feeley', 'Michelle Fraser', 'Charlotte Owen', 'Bugs Hartley', 'Dale A. Smith', 'Fleur Jago', 'Vanessa Baker', 'Ruth Lambert', 'Katie Reynolds', 'Mary Ann Marino', 'Rick Senat']","['John August', 'Caroline Thompson', 'Pamela Pettler', 'Tim Burton', 'Carlos Grangel', 'Padraig Collins', 'Tim Watts', 'Alex Hillkurtz', 'Brendan Houghton', 'Mike Cachuela', 'Kaz', 'Emily Mantell', 'Jeffrey Lynch']",
Stepmom,Sony,19142440,2358,1998-12-25,9441,0,124.0,"['Drama', 'Romance', 'Comedy']","['Chris Columbus', 'Eva Z. Cabrera']","['Michael Barnathan', 'Ellen Lewis', 'Chris Columbus', 'Mark Radcliffe', 'Wendy Finerman', 'Julia Roberts', 'Susan Sarandon', 'Pliny Porter', 'Margaret French-Isaac', 'Patrick McCormick', 'Ronald Bass', 'Paula DuPré Pesmen']","['Gigi Levangie Grazer', 'Steven Rogers']",PG-13
Burn After Reading,Focus,19128001,2651,2008-09-12,4944,37000000,96.0,"['Comedy', 'Drama']","['Ethan Coen', 'Joel Coen', 'Betsy Magruder']","['Ethan Coen', 'Joel Coen', 'Tim Bevan', 'Eric Fellner', 'Robert Graf', 'Ellen Chenoweth', 'Robert Graf', 'Michelle Wright', 'Karen Ruth Getchell', 'David Diliberto']","['Joel Coen', 'Ethan Coen']",R
The One,SonR,19112404,2894,2001-11-02,10796,49000000,87.0,"['Action', 'Science Fiction', 'Thriller']","['James Wong', 'Richard Graves', 'Lina Shanklin']","['Steve Chasman', 'Charles Newirth', 'James Wong', 'John Papsidera', 'Mike Fantasia', 'Zoila Gomez', 'Glen Morgan']","['James Wong', 'Glen Morgan']",PG-13
Deep Blue Sea,WB,19107643,2854,1999-07-30,492336,0,94.0,"['Science Fiction', 'Horror', 'Action']","['Darin Scott', 'Andre Weavind', 'Ashley Aldworth']","['Tom Siegrist', 'Tom Keniston', 'Harriet Greenspan', 'David Wicht', 'Craig Swanepoel', 'Johan van Huyssteen']","['Hans Rodionoff', 'Hans Rodionoff', 'Erik Patterson', 'Jessica Scott']",R
American Hustle,Sony,19106933,2507,2013-12-20,168672,40000000,138.0,"['Drama', 'Crime']","['David O. Russell', 'Tracy Scott']","['Megan Ellison', 'Charles Roven', 'Richard Suckle', 'George Parra', 'Jonathan Gordon', 'Bradley Cooper', 'Eric Warren Singer', 'Matthew Budman', 'Mary Vernieu', 'Lindsay Graham']","['David O. Russell', 'Eric Warren Singer']",R
"Crazy, Stupid, Love.",WB,19104303,3020,2011-07-29,50646,50000000,118.0,"['Comedy', 'Drama', 'Romance']","['Glenn Ficarra', 'John Requa', 'Jayne-Ann Tenggren']","['Steve Carell', 'Denise Di Novi', 'Vance DeGeneres', 'Jeffrey Harlacker', 'Charlie Hartsock', 'David Siegel', 'David Siegel', 'Jennifer Corey', 'Mindy Marin', 'Eryn Brown']",['Dan Fogelman'],PG-13
Back to the Future Part III,Uni.,19089645,2019,1990-05-25,196,40000000,118.0,"['Adventure', 'Comedy', 'Family', 'Science Fiction']","['Robert Zemeckis', 'David McGiffert', 'Batan Silva', 'Cara Giallanza', 'Carla Corwin', 'Max Kleven']","['Neil Canton', 'Bob Gale', 'Mike Fenton', 'Valorie Massalas', 'Judy Taylor', 'Kathleen Kennedy', 'Frank Marshall', 'Steven Spielberg', 'Steve Starkey', 'Joan Bradshaw', 'Jim Morris', 'Michael J. Burmeister', 'Pam Kaye', 'Joni Kearney', 'Colleen Arnaud', 'Jacqueline A. Shea', 'Scott Ross', 'Alia Agha']","['Bob Gale', 'Robert Zemeckis', 'Robert Zemeckis', 'Bob Gale', 'Bob Gale']",PG
Date Movie,Fox,19076261,2896,2006-02-17,10073,20000000,83.0,['Comedy'],"['Aaron Seltzer', 'Jason Friedberg']","['Jason Friedberg', 'Arnon Milchan', 'Paul Schiff', 'Amanda Harding', 'Amanda Koblin', 'Jack L. Murray', 'Dawn Carter']","['Jason Friedberg', 'Aaron Seltzer']",PG-13
Sucker Punch,WB,19058199,3033,2011-03-25,23629,82000000,110.0,"['Action', 'Fantasy', 'Thriller']","['Zack Snyder', 'Kimi Webber', 'Paul Barry']","['Deborah Snyder', 'Zack Snyder', 'Michelle Allen', 'Kristy Carlson', 'Lora Kennedy', 'Nicole Oguchi', 'Thomas Tull', 'William Fay', 'Christopher DeFaria', 'Jim Rowe', 'Jon Jashni', 'Wesley Coller', 'Andrea Wertheim', 'Brendan Ferguson', 'Jim Rowe', 'Hans Dayal', 'Caitlin McKenna-Wilkinson']","['Zack Snyder', 'Steve Shibuya', 'Zack Snyder']",PG-13
The Terminal,DW,19053199,2811,2004-06-18,594,60000000,128.0,"['Comedy', 'Drama']","['Steven Spielberg', 'Jessica Lichtner', 'Ana Maria Quintana']","['Laurie MacDonald', 'Walter F. Parkes', 'Steven Spielberg', 'Jason Hoffs', 'Andrew Niccol', 'Patricia Whitcher', 'Debra Zane', 'Lucie Robitaille', 'Tannis Vallely']","['Sacha Gervasi', 'Jeff Nathanson', 'Andrew Niccol']",PG-13
Riddick,Uni.,19030375,3107,2013-09-06,87421,38000000,119.0,"['Science Fiction', 'Action', 'Thriller']","['David Twohy', 'Elizabeth Tremblay']","['Ted Field', 'Vin Diesel', 'Samantha Vincent', 'Mike Drake', 'Samantha Vincent', 'George Zakk', 'Anne McCarthy', 'Andrea Kenyon', 'Randi Wells', 'Jean-Philippe Carignan', 'Morgan Robbins', 'Johanne Titley', 'Anthony J. Biondolillo', 'Maggy Belzile', 'Lise Servant', 'Diana Ascher', 'Vicki L. Sawyer', 'Martin Brisebois', 'Marc Desaulniers', 'Michael Saintsbury', 'Noëlle Lara', 'Josianne Mailloux', 'Yves Desjardins', 'Melissa Halarides', 'Nickey Chow', 'Gabriel Lavina']",['David Twohy'],R
Boogeyman,SGem,19020655,3052,2005-02-04,8968,20000000,89.0,"['Thriller', 'Horror', 'Drama', 'Mystery']","['Stephen T. Kay', 'Paul Grinder']","['Sam Raimi', 'Gary Bryman', 'Joseph Drake', 'Marie Adams', 'Miranda Gooch', 'Lynn Kressel', 'Karsten Kastelan', 'Sue May', 'Clayton Tikao']","['Eric Kripke', 'Juliet Snowden', 'Stiles White']",PG-13
The Score,Par.,19018807,2129,2001-07-13,11371,68000000,124.0,"['Action', 'Crime', 'Thriller', 'Mystery']","['Frank Oz', 'Rebecca Robertson', 'David Sardi']","['Gary Foster', 'Lee Rich', 'Margery Simkin', 'Alain Gagnon', 'Michèle St-Arnaud', 'Victorine Tamafo']","['Kario Salem', 'Lem Dobbs', 'Scott Marshall Smith', 'Daniel E. Taylor', 'Kario Salem']",R
Wall Street: Money Never Sleeps,Fox,19011188,3565,2010-09-24,33909,70000000,133.0,"['Drama', 'Crime']",['Oliver Stone'],"['Eric Kopeloff', 'Edward R. Pressman', 'Oliver Stone']","['Allan Loeb', 'Stephen Schiff', 'Stanley Weiser', 'Oliver Stone']",PG-13
Sicario: Day of the Soldado,Sony,19007566,3055,2018-06-29,400535,35000000,123.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Stefano Sollima', 'Steve Gehrke', 'Donald Murphy']","['Basil Iwanyk', 'Thad Luckinbill', 'Trent Luckinbill', 'Edward McDonnell', 'Emma McGill', 'Richard Middleton', 'Ellen H. Schwartz', 'Molly Smith', 'Jo Edna Boldin', 'Marisol Roncali', 'Mary Vernieu', 'Alejandro Reza', 'Barbara Harris', 'Genica Lee', 'Marie A. Kohl', 'Raylin Sabo', 'Maeve Wilson', 'Mary Bowman', 'Elizabeth Gabel', 'Jozelle Anderson', 'Adriana Enriquez', 'Juan Salvador Melgoza', 'Dee Schuka', 'Susan Murphy', 'Sarah Mummey', 'Jacob Swanson', 'Josh Mason', ""Stephanie 'Tuty' Correa"", 'Erik Feig', 'Zac Pitre', 'Carrie Leonard de Aguirre', 'Brian Austin Wenrich', 'Andy Ochoa', 'Ben Roe', 'Carlos Muñoz Portal', 'Ruben Portal', 'Elizabeth Storm Dwyer', 'Juan Pablo Noval', 'Shani Orona', 'Miranda Rivera', 'Elissa Kannon', 'Erica Lee']","['Taylor Sheridan', 'Taylor Sheridan']",R
The Spiderwick Chronicles,Par.,19004058,3847,2008-02-14,8204,90000000,95.0,"['Adventure', 'Family', 'Fantasy', 'Drama']","['Mark Waters', 'Kimi Webber']","['Karey Kirkpatrick', 'Jim Kontos', 'Marci Liroff', 'Mark Canton', 'Larry J. Franco', 'Ellen Goldsmith-Vein', 'Julia Pistor', 'Tony DiTerlizzi', 'Holly Black', 'Tom C. Peitzman', 'Steve Barnett', 'Julie Kane-Ritsch', 'Cheryl A. Tkach', 'Josette Perrotta', 'Josette Perrotta', 'Silenn Thomas', 'Michèle St-Arnaud', 'Robin D. Cook', 'Geralyn Flood', 'Marie-Elaine Bailly']","['Karey Kirkpatrick', 'David Berenbaum', 'Holly Black', 'Tony DiTerlizzi', 'John Sayles', 'Francis Back', 'Sean Samuels']",PG
Paddington,W/Dim.,18966676,3303,2015-01-16,116149,55000000,96.0,"['Comedy', 'Adventure', 'Family']","['Paul King', 'Laura Miles']","['David Heyman', 'Michael Hirsh', 'Nina Gold', 'Theo Park', 'Rosie Alison', 'Jeffrey Clifford', 'Alexandra Ferguson', 'Olivier Courson', 'Ron Halpern', 'Bob Weinstein', 'Harvey Weinstein']","['Michael Bond', 'Michael Bond', 'Hamish McColl', 'Paul King', 'Paul King']",PG
The First Wives Club,Par.,18913411,1922,1996-09-20,2925,26000000,102.0,['Comedy'],"['Hugh Wilson', 'Michael E. Steele', 'Julie A. Bloom', 'Shari L. Carpenter']","['Scott Rudin', 'Ilene Starger', 'Thomas A. Imperato', 'Ezra Swerdlow', 'Adam Schroeder', 'Ezra Swerdlow', 'Craig Perry', 'Heather Neely', 'Noah Ackerman', 'Ray Angelic', 'Joseph E. Iberti', 'Kim Miscia']","['Robert Harling', 'Olivia Goldsmith', 'Brick Mason', 'Lorenzo Contessa']",PG
Step Up 2 the Streets,BV,18908826,2470,2008-02-14,8328,23000000,98.0,"['Music', 'Drama', 'Romance']","['Jon M. Chu', 'Robb Foglia']","['Patrick Wachsberger', 'Erik Feig', 'Adam Shankman', 'Jennifer Gibgot', 'Bob Hayward', 'David Nicksay', 'Anne Fletcher', 'Meredith Milton', 'Joanna Colbert', 'Rich Mento', 'Terri Taylor']","['Toni Ann Johnson', 'Karen Barna', 'Duane Adler']",PG-13
Limitless,Rela.,18907302,2756,2011-03-18,51876,27000000,105.0,"['Thriller', 'Mystery', 'Science Fiction']","['Neil Burger', 'Mary Bailey']","['Bradley Cooper', 'Ricardo Del Río', 'Leslie Dixon', 'Jason Felts', 'Adam Fields', 'Ryan Kavanaugh', 'Scott Kroopf', 'Patty Long', 'Patrick Peach', 'Tucker Tooley', 'Douglas Aibel']","['Alan Glynn', 'Leslie Dixon']",PG-13
The Wedding Singer,NL,18865080,2821,1998-02-13,11003,18000000,95.0,"['Romance', 'Comedy']","['Frank Coraci', 'Jeanne Byrd']","['Jack Giarraputo', 'Robert Simonds', 'Roger Mussenden', 'Brad Grey', 'Sandy Wernick', 'Carla Fry']",['Tim Herlihy'],PG-13
Land of the Lost,Uni.,18837350,3521,2009-06-05,18162,100000000,102.0,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",['Brad Silberling'],"['Marty Krofft', 'Sid Krofft', 'Jimmy Miller', 'John Swallow', 'Joshua Church', 'Jessica Elbaum', 'Michele Panelli-Venetis', 'Will Weiske', 'Ryan Kavanaugh', 'Daniel Lupi', 'Adam McKay', 'Julie Wixson Darmody', 'Avy Kaufman', 'Brad Silberling']","['Chris Henchy', 'Dennis McNicholas', 'Marty Krofft', 'Sid Krofft']",PG-13
Hidalgo,BV,18829435,3063,2004-03-05,2023,100000000,136.0,"['Western', 'Adventure']","['Joe Johnston', 'Brenda K. Wachel', 'Yann Mari Faget', 'William M. Elvin', 'Tarik Ait Ben Ali', 'Ruben Garcia', 'Alexander Witt']","['Casey Silver', 'Nancy Foy', 'Patricia Carr', 'Chris Salvaterra', 'Don Zepfel', 'Chris Bromley', 'Andrea Clark', 'Mohamed Atbir', 'Tilly Creswell', 'Richard Luke Rothschild', 'Richard E. Chapla Jr.', 'Scott McKinstry', 'Hamid Ait Timaghrit', 'Mohamed Essaghir Aabach', 'Tristan Barnard', 'Mustapha Adidou', 'Sophie Drouin', 'Sandra Constantine', 'Kim Ju', 'Anna Bradley', 'Tiffany Fraser', 'Michael Neal', 'Saad Ajedigue', 'Hedy Phil Balani', 'Jinane Benzaida', 'Sandra L. Dixon', 'Matt DiFranco']",['John Fusco'],PG-13
Flushed Away,P/DW,18814323,3707,2006-11-03,11619,149000000,85.0,"['Adventure', 'Animation', 'Comedy', 'Family']","['David Bowers', 'Sam Fell', 'Mick De Falco']","['Cecil Kramer', 'Peter Lord', 'David Sproxton', 'Maryann Garger', 'Leslee Feldman', 'Wayne Hellinger']","['Dick Clement', 'Ian La Frenais', 'Joe Keenan', 'William Davies', 'Sam Fell', 'Peter Lord', 'Dick Clement', 'Ian La Frenais', 'Christopher Lloyd', 'Pilar Flynn']",PG
Red Tails,Fox,18782154,2512,2012-01-20,72431,58000000,125.0,"['Drama', 'Action', 'Adventure', 'History', 'War']","['Anthony Hemingway', 'Kristin Lee Calabrese', 'Kazi Kopecka', 'Lori Wyant', 'Jayne-Ann Tenggren', 'Kristin Lee Calabrese']","['Rick McCallum', 'Alexa L. Fogel', 'Christine Kromer', 'Chas. Floyd Johnson', 'Gilly Poole', 'George Lucas', 'Ales Komárek', 'Nancy Bishop', 'Petra Svarinska', 'Theresa Benavidez', 'Justine Hempe', 'Margery Simkin', 'Suzanne Crowley', 'Johnny Gidcomb', 'Zuzana Milková', 'Briony Barnett', 'Kathryn Zamora-Benson', 'Matt Kane', 'Iva Tkalec', 'Storm Bohemia', 'Emil Linka', 'Ilenka Jelowicki', 'Tyler Slade', 'Tinka Kalajzic', 'Sanjin Krapinec', 'Jaroslav Vaculik', 'Maja Slatensek', 'Dusan Pelech', 'Marketa Porubova', 'Vanja Sepec', 'Kristina Zapletalova', 'Rajeshree Patel', 'Hannibal Deiz', 'Erin C. Smith', 'Darren C. Wong', 'Siyun Yi', 'Libor Vich', 'Veronika Nastoupilova', 'Veronika Lencova', 'Mirna Kapetanovic', 'Alan Collis', 'Katerina Silna', 'Veronika Nemeckova', 'Tomás Kucera', 'Jo Donaldson', 'Justin Pollard', 'Robyn Stanley', 'Carol Moen Wing']","['John Ridley', 'John Ridley', 'Aaron McGruder']",
The BFG,BV,18775350,3357,2016-07-01,267935,140000000,120.0,"['Adventure', 'Family', 'Fantasy']",['Steven Spielberg'],"['Kathleen Kennedy', 'John Madden', 'Frank Marshall', 'Sam Mercer', 'Michael Siegel', 'Adam Somner', 'Steven Spielberg']","['Melissa Mathison', 'Roald Dahl']",PG
Behind Enemy Lines,Fox,18736133,2770,2001-11-30,8007,40000000,106.0,"['Action', 'Drama', 'Thriller', 'War']","['John Moore', 'Nada Pinter', 'Kristine Greco', 'Justin Muller', 'Daisy Cummins', 'Hope Garrison', 'Steve M. Davison']","['John Davis', 'Eyde Belasco', 'Sheila Trezise', 'Dragan Josipovic', 'Zdravko Madzarevic', 'Lenka Stefankovicova', 'Stephanie Austin', 'Alex Blum', 'Wyck Godfrey', 'Korin A. Tarin', 'Alex Hamilton', 'Christopher Bates', 'Branko Jehlar', 'Tom Karnowski', 'Jiri Tichacek', 'Danica Fleischerova', 'Brano Kollar', 'Rob Meisenholder', 'Rob Caves', 'Toni Nunn', 'Nancy A. Terriberry']","['David Veloz', 'Zak Penn']",
World Trade Center,Par.,18730762,2957,2006-08-09,1852,65000000,128.0,"['Drama', 'History', 'Thriller']","['Oliver Stone', 'Trisha Burton', 'Simon Warnock', 'Kathryn-Ann Oaks Shertzer', 'Darin Rivetti']","['Debra Hill', 'Michael Shamberg', 'Stacey Sher', 'Moritz Borman', 'Kerry Barden', 'Billy Hopkins', 'Paul Schnee', 'Suzanne Smith', 'Mary Vernieu', 'Matthew Spiegel']",['Andrea Berloff'],PG-13
Me Before You,WB (NL),18723269,2704,2016-06-03,296096,20000000,110.0,"['Drama', 'Romance']","['Thea Sharrock', 'Sue Field']","['Sue Baden-Powell', 'Karen Rosenfelt', 'Alison Owen', 'Sue Baden-Powell', 'Joan Schneider', 'Emma Mallett', 'Lizzie Bull', 'Paul Tomlinson', 'James Buxton', 'Clare Harlow', 'Kate Dowd']","['Jojo Moyes', 'Michael H. Weber', 'Scott Neustadter', 'Jojo Moyes', 'Tony Chance']",PG-13
Maid in Manhattan,SonR,18711407,2838,2002-12-13,7303,55000000,105.0,"['Comedy', 'Drama', 'Romance']","['Wayne Wang', 'Glen Trotiner', 'Dean Garvin', 'Mary Cybulski']","['Todd M. Thaler', 'Jonathan Strauss', 'Charles Newirth', 'Benny Medina', 'Elaine Goldsmith-Thomas', 'Deborah Schindler', 'Paul Schiff', 'Richard Baratta', 'Richard Baratta', 'Scott Kordish', 'Joan Altman', 'Lyn Pinezich', 'Rita Harrell']","['Kevin Wade', 'John Hughes', 'Brick Mason']",PG-13
American Pie,Uni.,18709680,2508,1999-07-09,2105,11000000,95.0,"['Comedy', 'Romance']","['Paul Weitz', 'Chris Weitz', 'Annie Welles', 'J.B. Rogers', 'Hal Olofsson', 'Ingrid K. Behrens']","['Chris Moore', 'Craig Perry', 'Chris Weitz', 'Warren Zide', 'Joseph Middleton', 'Chris Bender', 'Louis G. Friedman', 'J.B. Rogers', 'Adam Herz', 'Louis G. Friedman', 'Michelle Morris', 'Geoffrey R. Smith', 'Joe Murphy', 'Kathleen Keller', 'Blanche Aurore Duault', 'Deanna Adney', 'Ed Biasi', 'Laura J. Fox', 'Maria De La Torre', 'Kevin Goldson', 'Richard Lewis', 'Debi West', 'Bud Boris']",['Adam Herz'],R
Scream 4,W/Dim.,18692090,3305,2011-04-15,41446,40000000,111.0,"['Horror', 'Mystery']",['Wes Craven'],"['Kevin Williamson', 'Wes Craven', 'Marianne Maddalena', 'Ron Schmidt', 'Bob Weinstein', 'Harvey Weinstein', 'Ehren Kruger']","['Kevin Williamson', 'Kevin Williamson', 'Kevin Williamson']",R
Truth or Dare,Uni.,18667855,3029,2018-04-13,460019,3500000,100.0,"['Thriller', 'Horror']",['Jeff Wadlow'],"['Jason Blum', 'Couper Samuelson', 'Sarah Domeier', 'Terri Taylor', 'Fabiana Arrastia', 'Susan Boyajian', 'Ally Conover', 'Faith Abraham']","['Michael Reisz', 'Jeff Wadlow', 'Jillian Jacobs', 'Christopher Roach', 'Michael Reisz']",PG-13
The Time Traveler's Wife,WB (NL),18623171,2988,2009-08-14,24420,39000000,108.0,"['Drama', 'Romance', 'Fantasy']","['Robert Schwentke', 'Elizabeth Tremblay']","['Dede Gardner', 'Kristin Hahn', 'Sara Moe', 'Nick Wechsler', 'Richard Brener', 'Justis Greene', 'Brad Pitt', 'Michele Weiss', 'Deborah Aquila', 'Robin D. Cook', 'Jennifer L. Smith', 'Tricia Wood', 'Samantha Finkler', 'Erin Toner', 'Lisa Zagoria', 'Terri Douglas']","['Bruce Joel Rubin', 'Audrey Niffenegger']",PG-13
Friends with Benefits,SGem,18622150,2926,2011-07-22,50544,35000000,109.0,"['Romance', 'Comedy']",['Will Gluck'],['Lisa Miller Katz'],"['Keith Merryman', 'David A. Newman', 'Will Gluck', 'Harley Peyton']",R
Jurassic Park 3D,Uni.,18620145,2771,2013-04-05,329,63000000,127.0,"['Adventure', 'Science Fiction']","['Steven Spielberg', 'Ana Maria Quintana', 'Robert Peluce', 'John T. Kretchmer', 'Michele Panelli-Venetis', 'Kenneth J. Silverstein', 'Gary Hymes']","['Kathleen Kennedy', 'Gerald R. Molen', 'Janet Hirshenson', 'Jane Jenkins', 'Lata Ryan', 'Colin Wilson', 'Paul Deason', 'Michael Hirshenson', 'Patricia Blau', 'Ken Levine', 'Pam Kaye', 'Jason Pomerantz', 'Mark Lohff', 'Angela Heald', 'Jules Roman', 'Sherry Marshall', 'Susanna Griffith', 'Sam Lee', 'Elena Holden Tuens', 'Jim Morris', 'Kristen J. Nye', 'Kimberly Verros', 'Lynne Cannizzaro']","['Michael Crichton', 'Michael Crichton', 'David Koepp']",
Epic Movie,Fox,18612544,2801,2007-01-26,9760,20000000,86.0,"['Action', 'Adventure', 'Comedy']","['Jason Friedberg', 'Aaron Seltzer', 'Faith Conroy']","['Amanda Harding', 'Amanda Koblin', 'Paul Schiff']","['Aaron Seltzer', 'Jason Friedberg']",PG-13
Crimson Tide,BV,18612190,2382,1995-05-12,8963,53000000,116.0,"['Thriller', 'Action', 'War']","['Tony Scott', 'P.R. Tooke', 'James W. Skotchdopole', 'John Wildermuth', 'Angela C. Tortu']","['Jerry Bruckheimer', 'Don Simpson', 'Victoria Thomas', 'James W. Skotchdopole', 'Lucas Foster', 'Mike Moder', 'Bill Unger', 'Matthew Barry', 'Craig Pointes', 'Jan Garner', 'Crys Forsyth-Smith', 'Michael Fottrell', 'Barbara Harris', 'Mark B. Johnson', 'Jennifer Good', 'David Anthony', 'Linden Johnson', 'Vanessa Bendetti', 'Linda C. Azevedo']","['Michael Schiffer', 'Richard P. Henrick', 'Michael Schiffer']",R
Are We There Yet?,SonR,18575214,2709,2005-01-21,11637,32000000,95.0,"['Adventure', 'Comedy', 'Family', 'Romance']",['Brian Levant'],"['Matt Alvarez', 'Ice Cube', 'Derek Dauchy', 'Todd Garner', 'Dan Kolsrud', 'Juel Bestrop', 'Jeanne McCarthy']","['Steven Gary Banks', 'Claudia Grazioso', 'J. David Stem', 'David N. Weiss']",PG
Speed Racer,WB,18561337,3606,2008-05-09,7459,120000000,135.0,"['Family', 'Action', 'Adventure', 'Comedy']","['Lana Wachowski', 'Lilly Wachowski']","['Lana Wachowski', 'Lilly Wachowski', 'Grant Hill', 'Joel Silver', 'Jessica Alan', 'Roberto Malerba', 'Henning Molfenter', 'Charlie Woebcken', 'Bruce Berman', 'Michael Lambert', 'David Lane Seltzer', 'Marcus Loges', 'Lora Kennedy', 'Lucinda Syson']","['Tatsuo Yoshida', 'Lilly Wachowski', 'Lana Wachowski']",PG
The Rundown,Uni.,18553765,3152,2003-09-26,10159,85000000,104.0,"['Adventure', 'Action', 'Comedy', 'Thriller']",['Peter Berg'],"['Marc Abraham', 'Bill Corless', 'Karen Glasser', 'Kevin Misher', 'Shelly Kidney', 'Gerald T. Olson', 'Alan Beattie', 'Chris Chesser', 'John Corry', 'Ric Kidney', 'Vince McMahon', 'Lynn Kressel', 'Peter Oillataguerre']","['R.J. Stewart', 'James Vanderbilt', 'R.J. Stewart']",PG-13
Fred Claus,WB,18515473,3603,2007-11-09,5375,100000000,116.0,"['Action', 'Comedy', 'Drama']","['David Dobkin', 'Lisa Vick', 'Jonathan McGarry']","['Joel Silver', 'Jessie Nelson', 'David Dobkin', 'Paul Hitchcock', 'Vince Vaughn', 'Lisa Beach', 'Jina Jay', 'Sarah Katzman', 'Natalya Krimenskaya', 'Dixie Chassay']",['Dan Fogelman'],PG
Star Trek: Nemesis,Par.,18513305,2711,2002-12-13,201,60000000,117.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['Stuart Baird', 'Kerry Lyn McKissick']","['Marty Hornstein', 'Peter Lauritson', 'Junie Lowry-Johnson', 'Amanda Mackey', 'Cathy Sandrich', 'Rick Berman']","['John Logan', 'John Logan', 'Rick Berman', 'Brent Spiner']",PG-13
Patriot Games,Par.,18511191,2365,1992-06-05,9869,45000000,117.0,"['Drama', 'Action', 'Thriller', 'Crime']",['Phillip Noyce'],"['Mace Neufeld', 'Robert Rehme', 'Charles H. Maguire', 'Cathy Sandrich', 'Amanda Mackey']","['Tom Clancy', 'W. Peter Iliff', 'Donald Stewart']",R
The Texas Chainsaw Massacre: The Beginning,NL,18508228,2820,2006-10-06,10781,16000000,91.0,"['Horror', 'Thriller']",['Jonathan Liebesman'],"['Michael Bay', 'Mike Fleiss', 'Bradley Fuller', 'Kim Henkel', 'Lisa Fields', 'Andrew Form', 'Tobe Hooper', 'Alma Kuttruff', 'Jeffrey Allard', 'Toby Emmerich', 'K.C. Hodenfield', 'Robert Kuhn', 'Mark Ordesky', 'Guy Stodel']","['Sheldon Turner', 'Sheldon Turner', 'David J. Schow']",R
Meet the Spartans,Fox,18505530,2605,2008-01-25,7278,30000000,84.0,['Comedy'],"['Jason Friedberg', 'Aaron Seltzer']","['Jason Friedberg', 'Aaron Seltzer', 'Peter Safran', 'Arnon Milchan']","['Jason Friedberg', 'Aaron Seltzer']",PG-13
Baywatch,Par.,18503871,3647,2017-05-25,339846,69000000,116.0,"['Action', 'Comedy']","['Seth Gordon', 'Carmen Soriano']","['John Papsidera', 'Ali Bell', 'Michael Berk', 'Michael Berk', 'Michele Berk', 'Gregory J. Bonann', 'David Ellison', 'Beau Flynn', 'Dany Garcia', 'Hiram Garcia', 'Dana Goldberg', 'Don Granger', 'Dwayne Johnson', 'Joe Medjuck', 'Tom Pollock', 'Ivan Reitman', 'Mary Rohlich', 'Louise Rosner-Meyer', 'Douglas Schwartz', 'Eli Roth', 'Brent Caballero', 'Deanna Brigidi', 'Emily Bohbrink', 'Scott Sheldon']","['Damian Shannon', 'Jay Scherick', 'David Ronn', 'Thomas Lennon', 'Ben Garant', 'Mark Swift']",R
Exit Wounds,WB,18485586,2830,2001-03-16,10877,50000000,101.0,"['Action', 'Crime', 'Thriller', 'Mystery']","['Andrzej Bartkowiak', 'Susan Marucci', 'Michael Zenon']","['Joel Silver', 'Richard Pagano', 'Dan Cracchiolo', 'John M. Eckert', 'Bruce Berman', 'Ernest Johnson', 'Keith Large']","[""Richard D'Ovidio"", 'Ed Horowitz', 'John Westermann']",R
Dante's Peak,Uni.,18479435,2657,1997-02-07,9619,116000000,108.0,"['Action', 'Adventure', 'Thriller', 'Drama']","['Roger Donaldson', 'David Sardi', 'Christopher G. Cowen', 'Judi Townsend', 'Maggie Murphy', 'L. David Silva']","['Ilona Herzberg', 'Gale Anne Hurd', 'Geoff Murphy', 'Marliese Schneider', 'Joseph Singer', 'Allison Cowitt', 'Mike Fenton', 'Marie Cantin', 'Gregor Huebner', 'Audrey Ritterman-Estes', 'Cameron Stevning', 'David Sanger', 'Kris Nielsen', 'Barbara Harris', 'Rachel Davies', 'Allison Gross', 'John Hays', 'Kristin Klier', 'Keith Cotton', 'Candice D. Campos', 'Yvette Macaluso', 'Tammy L. Smith', 'Leah Pracher', 'Kelli Gillam', 'Scott Ross', 'Christian Clarke', 'Debi West', 'Chris Anderson', 'Deven Fredericks', 'M.K. Shaw', 'Laura Stuart']","['Leslie Bohem', 'Timothy Braniff']",PG-13
